day,hour,value
2022-09-16,1,3.9456463
2022-09-16,2,4.0597134
2022-09-16,2,4.0597134
2022-09-16,3,4.23264
2022-09-16,3,4.23264
2022-09-16,4,4.4036965
2022-09-16,4,4.4036965
2022-09-16,5,4.465116
2022-09-16,5,4.465116
2022-09-16,6,4.341518
2022-09-16,6,4.341518
2022-09-16,7,4.062709
2022-09-16,7,4.062709
2022-09-16,8,3.648296
2022-09-16,8,3.648296
2022-09-16,9,3.0449975
2022-09-16,9,3.0449975
2022-09-16,10,2.6690428
2022-09-16,10,2.6690428
2022-09-16,11,2.4566412
2022-09-16,11,2.4566412
2022-09-16,12,2.27566
2022-09-16,12,2.27566
2022-09-16,13,2.1054425
2022-09-16,13,2.1054425
2022-09-16,14,1.985886
2022-09-16,14,1.985886
2022-09-16,15,2.0293827
2022-09-16,15,2.0293827
2022-09-16,16,2.1543493
2022-09-16,16,2.1543493
2022-09-16,17,2.249499
2022-09-16,17,2.249499
2022-09-16,18,2.2997518
2022-09-16,18,2.2997518
2022-09-16,19,2.2845392
2022-09-16,19,2.2845392
2022-09-16,20,2.246058
2022-09-16,20,2.246058
2022-09-16,21,2.2243798
2022-09-16,21,2.2243798
2022-09-16,22,2.2529466
2022-09-16,22,2.2529466
2022-09-16,23,2.523058
2022-09-16,23,2.523058
2022-09-17,0,2.7471206
2022-09-17,0,2.7471206
2022-09-17,1,2.9252236
2022-09-17,1,2.9252236
2022-09-17,2,3.0765092
2022-09-17,2,3.0765092
2022-09-17,3,3.2427108
2022-09-17,3,3.2427108
2022-09-17,4,3.412215
2022-09-17,4,3.412215
2022-09-17,5,3.5365286
2022-09-17,5,3.5365286
2022-09-17,6,3.5865834
2022-09-17,6,3.5865834
2022-09-17,7,3.5118344
2022-09-17,7,3.5118344
2022-09-17,8,3.2474897
2022-09-17,8,3.2474897
2022-09-17,9,2.6931124
2022-09-17,9,2.6931124
2022-09-17,10,2.3367512
2022-09-17,10,2.3367512
2022-09-17,11,2.158895
2022-09-17,11,2.158895
2022-09-17,12,1.9906019
2022-09-17,12,1.9906019
2022-09-17,13,1.8475038
2022-09-17,13,1.8475038
2022-09-17,14,1.7424495
2022-09-17,14,1.7424495
2022-09-17,15,1.7950342
2022-09-17,15,1.7950342
2022-09-17,16,1.9060525
2022-09-17,16,1.9060525
2022-09-17,17,1.9489197
2022-09-17,17,1.9489197
2022-09-17,18,1.9283638
2022-09-17,18,1.9283638
2022-09-17,19,1.867144
2022-09-17,19,1.867144
2022-09-17,20,1.801954
2022-09-17,20,1.801954
2022-09-17,21,1.7702506
2022-09-17,21,1.7702506
2022-09-17,22,1.8138573
2022-09-17,22,1.8138573
2022-09-17,23,2.1080527
2022-09-17,23,2.1080527
2022-09-18,0,2.371061
