day,hour,value
2022-09-17,20,298.88895
2022-09-17,21,298.85107
2022-09-17,21,298.85107
2022-09-17,22,298.82278
2022-09-17,22,298.82278
2022-09-17,23,298.92023
2022-09-17,23,298.92023
2022-09-18,0,299.45413
2022-09-18,0,299.45413
2022-09-18,1,300.0121
2022-09-18,1,300.0121
2022-09-18,2,300.52393
2022-09-18,2,300.52393
2022-09-18,3,300.96255
2022-09-18,3,300.96255
2022-09-18,4,301.3026
2022-09-18,4,301.3026
2022-09-18,5,301.48468
2022-09-18,5,301.48468
2022-09-18,6,301.52863
2022-09-18,6,301.52863
2022-09-18,7,301.442
2022-09-18,7,301.442
2022-09-18,8,301.22272
2022-09-18,8,301.22272
2022-09-18,9,300.8591
2022-09-18,9,300.8591
2022-09-18,10,300.43365
2022-09-18,10,300.43365
2022-09-18,11,300.14346
2022-09-18,11,300.14346
2022-09-18,12,299.95117
2022-09-18,12,299.95117
2022-09-18,13,299.81244
2022-09-18,13,299.81244
2022-09-18,14,299.67825
2022-09-18,14,299.67825
2022-09-18,15,299.5235
2022-09-18,15,299.5235
2022-09-18,16,299.34647
2022-09-18,16,299.34647
2022-09-18,17,299.18573
2022-09-18,17,299.18573
2022-09-18,18,299.05426
2022-09-18,18,299.05426
2022-09-18,19,298.95233
2022-09-18,19,298.95233
2022-09-18,20,298.8888
2022-09-18,20,298.8888
2022-09-18,21,298.84918
2022-09-18,21,298.84918
2022-09-18,22,298.8227
2022-09-18,22,298.8227
2022-09-18,23,298.9465
2022-09-18,23,298.9465
2022-09-19,0,299.45038
2022-09-19,0,299.45038
2022-09-19,1,299.94046
2022-09-19,1,299.94046
2022-09-19,2,300.37152
2022-09-19,2,300.37152
2022-09-19,3,300.76843
2022-09-19,3,300.76843
2022-09-19,4,301.0944
2022-09-19,4,301.0944
2022-09-19,5,301.26434
2022-09-19,5,301.26434
2022-09-19,6,301.27905
2022-09-19,6,301.27905
2022-09-19,7,301.13147
2022-09-19,7,301.13147
2022-09-19,8,300.86566
2022-09-19,8,300.86566
2022-09-19,9,300.51245
2022-09-19,9,300.51245
2022-09-19,10,300.16364
2022-09-19,10,300.16364
2022-09-19,11,299.927
2022-09-19,11,299.927
2022-09-19,12,299.76773
2022-09-19,12,299.76773
2022-09-19,13,299.6356
2022-09-19,13,299.6356
2022-09-19,14,299.49524
2022-09-19,14,299.49524
2022-09-19,15,299.35153
2022-09-19,15,299.35153
2022-09-19,16,299.213
2022-09-19,16,299.213
2022-09-19,17,299.08414
2022-09-19,17,299.08414
2022-09-19,18,298.9712
2022-09-19,18,298.9712
2022-09-19,19,298.88477
2022-09-19,19,298.88477
2022-09-19,20,298.82822
2022-09-19,20,298.82822
2022-09-19,21,298.77686
2022-09-19,21,298.77686
2022-09-19,22,298.73022
2022-09-19,22,298.73022
2022-09-19,23,298.79977
2022-09-19,23,298.79977
2022-09-20,0,299.22037
2022-09-20,0,299.22037
2022-09-20,1,299.7305
2022-09-20,1,299.7305
2022-09-20,2,300.17883
2022-09-20,2,300.17883
2022-09-20,3,300.56693
2022-09-20,3,300.56693
2022-09-20,4,300.85974
2022-09-20,4,300.85974
2022-09-20,5,301.0168
2022-09-20,5,301.0168
2022-09-20,6,301.03195
2022-09-20,6,301.03195
2022-09-20,7,300.88922
2022-09-20,7,300.88922
2022-09-20,8,300.61328
2022-09-20,8,300.61328
2022-09-20,9,300.22043
2022-09-20,9,300.22043
2022-09-20,10,299.86774
2022-09-20,10,299.86774
2022-09-20,11,299.63586
2022-09-20,11,299.63586
2022-09-20,12,299.47397
2022-09-20,12,299.47397
2022-09-20,13,299.3731
2022-09-20,13,299.3731
2022-09-20,14,299.29095
